"activity"	"source"	"subjectId"	"type"	"feature"	"average"
"257"	"LAYING"	"test"	10	"Mean"	"timeBodyAccelerationMeanZ"	-0.117168642362069
"258"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.979014668793104
"259"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.968039173793103
"260"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.972592212931034
"261"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.0485572099491379
"262"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	0.0425942300482759
"263"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.146112721943103
"264"	"LAYING"	"test"	10	"Mean"	"timeGravityAccelerationMeanX"	-0.453069737586207
"265"	"LAYING"	"test"	10	"Mean"	"timeGravityAccelerationMeanY"	-0.139297681034483
"266"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.953793912068965
"267"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.954670034482759
"268"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.969755777241379
"269"	"LAYING"	"test"	10	"Mean"	"timeGravityAccelerationMeanZ"	-0.031121624137931
"270"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	0.0707575751344828
"271"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	0.0713125646482759
"272"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.157620505460345
"273"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	-0.950848109137931
"274"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.260388946262069
"275"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.968561121551724
"276"	"LAYING"	"test"	10	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.212826187810345
"277"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.937692642586207
"278"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.216535434472414
"279"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.960976821551724
"280"	"LAYING"	"test"	10	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.202624700274138
"281"	"LAYING"	"test"	10	"Mean"	"timeBodyAccelerationJerkMeanX"	0.073815064487931
"282"	"LAYING"	"test"	10	"Mean"	"timeBodyAccelerationJerkMeanY"	0.015698997097069
"283"	"LAYING"	"test"	10	"Mean"	"timeBodyAccelerationJerkMeanZ"	0.00716689586275862
"284"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.961713199827586
"285"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.953660207586207
"286"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.971940597413793
"287"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.965900578103448
"288"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.966621040344828
"289"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.983949302758621
"290"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.940301654482759
"291"	"LAYING"	"test"	10	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.940301654482759
"292"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.967556980689655
"293"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.927471165517241
"294"	"LAYING"	"test"	10	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.959632931551724
"295"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationStandardDeviationX"	-0.96796803862069
"296"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationStandardDeviationY"	-0.946229148258621
"297"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.959813667810345
"298"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.978904364137931
"299"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.968120692241379
"300"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.978582339137931
"301"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationStandardDeviationX"	-0.968283685
"302"	"LAYING"	"test"	10	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.96454456637931
"303"	"LAYING"	"test"	10	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.953453496551724
"304"	"LAYING"	"test"	10	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.975298797068965
"305"	"LAYING"	"test"	10	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.954531941896552
"306"	"LAYING"	"test"	10	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.966701156034483
"307"	"LAYING"	"test"	10	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.963045642431035
"308"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationStandardDeviationY"	-0.946454302068966
"309"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.944304974655172
"310"	"LAYING"	"test"	10	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.965377553448276
"311"	"LAYING"	"test"	10	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.933701315344828
"312"	"LAYING"	"test"	10	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.960772875517241
"313"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.95947148637931
"314"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	-0.978007466724138
"315"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	-0.966930793448276
"316"	"LAYING"	"test"	10	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.976256662586207
"317"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationMeanX"	0.260113433
"318"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeMeanX"	-0.0146546807316667
"319"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeMeanY"	-0.0835537350333333
"320"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeMeanZ"	0.14519184795
"321"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.0990402297166667
"322"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0410675310833333
"323"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0678909002816667
"324"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationMeanY"	-0.0175203917146667
"325"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationMagnitudeMean"	-0.9482046755
"326"	"LAYING"	"test"	12	"Mean"	"timeGravityAccelerationMagnitudeMean"	-0.9482046755
"327"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	-0.969843834166667
"328"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.9308405935
"329"	"LAYING"	"test"	12	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.971067768833333
"330"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMeanX"	-0.956248487666667
"331"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMeanY"	-0.951265971
"332"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.954724801666667
"333"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.235607185033333
"334"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.19137270056
"335"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	0.171474000866667
"336"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationMeanZ"	-0.108160125666667
"337"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.968742758833333
"338"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.963223332
"339"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.967149695166667
"340"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.083907082125
"341"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.017661749435
"342"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.0239504464626667
"343"	"LAYING"	"test"	12	"Mean"	"timeGravityAccelerationMeanX"	-0.3785920653
"344"	"LAYING"	"test"	12	"Mean"	"timeGravityAccelerationMeanY"	0.8033788345
"345"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.9566538865
"346"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.95256172
"347"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.9456732415
"348"	"LAYING"	"test"	12	"Mean"	"timeGravityAccelerationMeanZ"	0.2750431984
"349"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	0.010569757505
"350"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.0199866541433333
"351"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.0419799361083333
"352"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	-0.9438674399
"353"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0818083852738333
"354"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.962448418666667
"355"	"LAYING"	"test"	12	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.15706511695
"356"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.9454970225
"357"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.00220615496116666
"358"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.963949607166667
"359"	"LAYING"	"test"	12	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.022700424095
"360"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationJerkMeanX"	0.0854295393833333
"361"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationJerkMeanY"	0.00774408308
"362"	"LAYING"	"test"	12	"Mean"	"timeBodyAccelerationJerkMeanZ"	-0.0043714837772
"363"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.966090742
"364"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.953873893833333
"365"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.950157442166667
"366"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.9671982025
"367"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.965900370833333
"368"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.969953929666667
"369"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.936542686833333
"370"	"LAYING"	"test"	12	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.936542686833333
"371"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.962580915166667
"372"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.935725715833333
"373"	"LAYING"	"test"	12	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.962012018333333
"374"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationStandardDeviationX"	-0.955207641833333
"375"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationStandardDeviationY"	-0.9506400405
"376"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.948380833666667
"377"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.972820011166667
"378"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.964703656833333
"379"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.972713844666667
"380"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationStandardDeviationX"	-0.95531868
"381"	"LAYING"	"test"	12	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.969254585333333
"382"	"LAYING"	"test"	12	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.955343675666667
"383"	"LAYING"	"test"	12	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.956424382333333
"384"	"LAYING"	"test"	12	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.936458309333333
"385"	"LAYING"	"test"	12	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.974396492666667
"386"	"LAYING"	"test"	12	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.9596439555
"387"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationStandardDeviationY"	-0.949072009333333
"388"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.942133255166667
"389"	"LAYING"	"test"	12	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.961653004
"390"	"LAYING"	"test"	12	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.940373827666667
"391"	"LAYING"	"test"	12	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.961911612333333
"392"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.9483338435
"393"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	-0.969276283333333
"394"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	-0.962639526833333
"395"	"LAYING"	"test"	12	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.970629308166667
"396"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationMeanX"	0.276716360483871
"397"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeMeanX"	-0.00973609968045161
"398"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeMeanY"	-0.0966250701451613
"399"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeMeanZ"	0.117819614790323
"400"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.101835573822581
"401"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0417744000370968
"402"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0648770419677419
"403"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationMeanY"	-0.020440454366129
"404"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationMagnitudeMean"	-0.960517768225806
"405"	"LAYING"	"test"	13	"Mean"	"timeGravityAccelerationMagnitudeMean"	-0.960517768225806
"406"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	-0.985467853870968
"407"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.944303111935484
"408"	"LAYING"	"test"	13	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.98544626483871
"409"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMeanX"	-0.974716920483871
"410"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMeanY"	-0.965843757258064
"411"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.966295582741935
"412"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.262990626162903
"413"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.0363424960967742
"414"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	0.0764724259225806
"415"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationMeanZ"	-0.104331864532258
"416"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.985199684354839
"417"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.980375137419355
"418"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.980994601935484
"419"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.169895805430645
"420"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	0.0656536996983871
"421"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.0584183074479032
"422"	"LAYING"	"test"	13	"Mean"	"timeGravityAccelerationMeanX"	-0.156852206467742
"423"	"LAYING"	"test"	13	"Mean"	"timeGravityAccelerationMeanY"	0.656400944354839
"424"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.96946349
"425"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.968689729193548
"426"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.969126880322581
"427"	"LAYING"	"test"	13	"Mean"	"timeGravityAccelerationMeanZ"	0.598884988709677
"428"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.101926540451613
"429"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.042663103
"430"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.14650938193871
"431"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMagnitudeMean"	-0.959535493548387
"432"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0815111222612903
"433"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.980754385967742
"434"	"LAYING"	"test"	13	"Mean"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.300750657951613
"435"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMagnitudeMean"	-0.957681621290323
"436"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.050207734033871
"437"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.978150814032258
"438"	"LAYING"	"test"	13	"Mean"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.0544469963870968
"439"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationJerkMeanX"	0.0767774832096774
"440"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationJerkMeanY"	0.0183441894580645
"441"	"LAYING"	"test"	13	"Mean"	"timeBodyAccelerationJerkMeanZ"	-0.00988389709596774
"442"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeStandardDeviationX"	-0.972143470322581
"443"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeStandardDeviationY"	-0.96270462
"444"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeStandardDeviationZ"	-0.967350513709677
"445"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.981404742903226
"446"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.978854747419355
"447"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.989801549193548
"448"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.947944746612903
"449"	"LAYING"	"test"	13	"Std"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.947944746612903
"450"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.980066243387097
"451"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.944687480967742
"452"	"LAYING"	"test"	13	"Std"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.975113305645161
"453"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationStandardDeviationX"	-0.966960088387097
"454"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationStandardDeviationY"	-0.947462328225806
"455"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationStandardDeviationZ"	-0.945852135806452
"456"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.98707817516129
"457"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.981394261612903
"458"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.983670049354839
"459"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationStandardDeviationX"	-0.968891989354839
"460"	"LAYING"	"test"	13	"Std"	"frequencyBodyGyroscopeStandardDeviationX"	-0.973446792419355
"461"	"LAYING"	"test"	13	"Std"	"frequencyBodyGyroscopeStandardDeviationY"	-0.959944126451613
"462"	"LAYING"	"test"	13	"Std"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.969797214516129
"463"	"LAYING"	"test"	13	"Std"	"timeGravityAccelerationStandardDeviationX"	-0.957875244677419
"464"	"LAYING"	"test"	13	"Std"	"timeGravityAccelerationStandardDeviationY"	-0.975948136290323
"465"	"LAYING"	"test"	13	"Std"	"timeGravityAccelerationStandardDeviationZ"	-0.959892863709677
"466"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationStandardDeviationY"	-0.950947949516129
"467"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.949431319193548
"468"	"LAYING"	"test"	13	"Std"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.978044349516129
"469"	"LAYING"	"test"	13	"Std"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.946133432096774
"470"	"LAYING"	"test"	13	"Std"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.972798632258065
"471"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationStandardDeviationZ"	-0.950392995483871
"472"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationJerkStandardDeviationX"	-0.98541995
"473"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationJerkStandardDeviationY"	-0.980152342903226
"474"	"LAYING"	"test"	13	"Std"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.983070657419355
"475"	"LAYING"	"test"	18	"Mean"	"timeBodyAccelerationMeanX"	0.274691576923077
"476"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeMeanX"	-0.02517618068
"477"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeMeanY"	-0.0837587308153846
"478"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeMeanZ"	0.0937781948153846
"479"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeJerkMeanX"	-0.0997154236307692
"480"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeJerkMeanY"	-0.0393440191846154
"481"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeJerkMeanZ"	-0.0593135986615385
"482"	"LAYING"	"test"	18	"Mean"	"timeBodyAccelerationMeanY"	-0.0173937684615385
"483"	"LAYING"	"test"	18	"Mean"	"timeBodyAccelerationMagnitudeMean"	-0.986456241538462
"484"	"LAYING"	"test"	18	"Mean"	"timeGravityAccelerationMagnitudeMean"	-0.986456241538462
"485"	"LAYING"	"test"	18	"Mean"	"timeBodyAccelerationJerkMagnitudeMean"	-0.98832154
"486"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeMagnitudeMean"	-0.980740846769231
"487"	"LAYING"	"test"	18	"Mean"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.993095122615385
"488"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationMeanX"	-0.985179972153846
"489"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationMeanY"	-0.984909884615385
"490"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationMeanZ"	-0.988606906307692
"491"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationMeanFrequencyX"	-0.0975278056098923
"492"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationMeanFrequencyY"	0.264460073876923
"493"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationMeanFrequencyZ"	0.324275538923077
"494"	"LAYING"	"test"	18	"Mean"	"timeBodyAccelerationMeanZ"	-0.107698927907692
"495"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationJerkMeanX"	-0.986404709384615
"496"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationJerkMeanY"	-0.985865325230769
"497"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationJerkMeanZ"	-0.989116865846154
"498"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.159761097664615
"499"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyY"	0.0551692814758462
"500"	"LAYING"	"test"	18	"Mean"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.166856209441538
"501"	"LAYING"	"test"	18	"Mean"	"timeGravityAccelerationMeanX"	-0.220600509076923
"502"	"LAYING"	"test"	18	"Mean"	"timeGravityAccelerationMeanY"	0.719755403692308
"503"	"LAYING"	"test"	18	"Mean"	"frequencyBodyGyroscopeMeanX"	-0.992436927692308
"504"	"LAYING"	"test"	18	"Mean"	"frequencyBodyGyroscopeMeanY"	-0.985611171384615
"505"	"LAYING"	"test"	18	"Mean"	"frequencyBodyGyroscopeMeanZ"	-0.984999291538462
"506"	"LAYING"	"test"	18	"Mean"	"timeGravityAccelerationMeanZ"	0.605495317692308
"507"	"LAYING"	"test"	18	"Mean"	"frequencyBodyGyroscopeMeanFrequencyX"	0.0551564162938462
"508"	"LAYING"	"test"	18	"Mean"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.0556054116769231
